graph_type,graph_size,avg_degree,distribution,tau,run,seed,algorithm,execution_time_ms,peak_memory_bytes,nodes_explored,edges_examined,edges_relaxed,max_pq_size,path_cost,path_probability,path_length,path_found,optimality_gap_pct
erdos_renyi,1000,5,power_law,0.05,7,3420474868,pruned,0.022,1224,13,65,12,5,inf,0.0,0,0,100.0
erdos_renyi,1000,5,power_law,0.1,7,3420474868,pruned,0.0164,656,10,53,9,5,inf,0.0,0,0,100.0
erdos_renyi,1000,5,power_law,0.5,7,3420474868,pruned,0.0034,360,1,5,0,1,inf,0.0,0,0,100.0
erdos_renyi,1000,5,power_law,0,8,3241103857,baseline,1.9836,86444,833,4112,4112,615,8.331088,0.0002409098,8,1,0.0
erdos_renyi,1000,5,power_law,0.001,8,3241103857,pruned,0.799,42896,496,2432,692,282,inf,0.0,0,0,100.0
erdos_renyi,1000,5,power_law,0.01,8,3241103857,pruned,0.2601,5400,85,417,85,43,inf,0.0,0,0,100.0
erdos_renyi,1000,5,power_law,0.05,8,3241103857,pruned,0.0532,1224,17,79,16,9,inf,0.0,0,0,100.0
erdos_renyi,1000,5,power_law,0.1,8,3241103857,pruned,0.0278,656,9,37,8,5,inf,0.0,0,0,100.0
erdos_renyi,1000,5,power_law,0.5,8,3241103857,pruned,0.013,360,1,4,0,1,inf,0.0,0,0,100.0
erdos_renyi,1000,5,power_law,0,9,3132455412,baseline,3.6699,86372,744,3763,3763,629,7.938462,0.0003567548,7,1,0.0
erdos_renyi,1000,5,power_law,0.001,9,3132455412,pruned,1.6709,43136,471,2375,663,249,inf,0.0,0,0,100.0
erdos_renyi,1000,5,power_law,0.01,9,3132455412,pruned,0.3046,10520,89,442,90,44,inf,0.0,0,0,100.0
erdos_renyi,1000,5,power_law,0.05,9,3132455412,pruned,0.0595,1224,18,81,17,10,inf,0.0,0,0,100.0
erdos_renyi,1000,5,power_law,0.1,9,3132455412,pruned,0.0382,656,9,34,8,3,inf,0.0,0,0,100.0
erdos_renyi,1000,5,power_law,0.5,9,3132455412,pruned,0.0058,360,1,3,0,1,inf,0.0,0,0,100.0
erdos_renyi,1000,5,power_law,0,10,2415767232,baseline,0.1165,4304,13,57,57,46,2.815465,0.0598768775,7,1,0.0
erdos_renyi,1000,5,power_law,0.001,10,2415767232,pruned,0.0738,4328,13,57,57,46,2.815465,0.0598768775,7,1,0.0
erdos_renyi,1000,5,power_law,0.01,10,2415767232,pruned,0.0628,4216,13,57,43,32,2.815465,0.0598768775,7,1,0.0
erdos_renyi,1000,5,power_law,0.05,10,2415767232,pruned,0.0361,1224,13,57,15,8,2.815465,0.0598768775,7,1,0.0
erdos_renyi,1000,5,power_law,0.1,10,2415767232,pruned,0.0255,656,9,43,8,3,inf,0.0,0,0,100.0
erdos_renyi,1000,5,power_law,0.5,10,2415767232,pruned,0.0068,360,2,7,1,1,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0,1,3591000526,baseline,2.3513,88132,405,4046,4046,902,7.088637,0.0008345342,5,1,0.0
erdos_renyi,1000,10,uniform,0.001,1,3591000526,pruned,0.825,43436,351,3517,436,287,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.01,1,3591000526,pruned,0.0889,2280,42,418,42,35,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.05,1,3591000526,pruned,0.0164,656,7,73,6,6,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.1,1,3591000526,pruned,0.0113,360,5,55,4,4,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.5,1,3591000526,pruned,0.0033,360,1,9,0,1,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0,2,1926879465,baseline,1.9925,88588,522,5219,5219,897,7.468018,0.000571059,5,1,0.0
erdos_renyi,1000,10,uniform,0.001,2,1926879465,pruned,0.7851,43412,360,3614,458,291,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.01,2,1926879465,pruned,0.1023,4280,51,503,52,42,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.05,2,1926879465,pruned,0.0187,656,9,85,8,8,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.1,2,1926879465,pruned,0.0127,568,6,56,5,5,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.5,2,1926879465,pruned,0.0036,360,1,9,0,1,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0,3,2816324829,baseline,0.8111,87036,109,1096,1096,647,5.532907,0.0039544765,4,1,0.0
erdos_renyi,1000,10,uniform,0.001,3,2816324829,pruned,0.3968,43484,109,1096,438,296,5.532907,0.0039544765,4,1,0.0
erdos_renyi,1000,10,uniform,0.01,3,2816324829,pruned,0.0898,4400,45,456,45,38,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.05,3,2816324829,pruned,0.0181,776,8,80,7,7,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.1,3,2816324829,pruned,0.0107,360,5,48,4,4,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.5,3,2816324829,pruned,0.0036,360,1,11,0,1,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0,4,529596418,baseline,3.1098,88436,916,9076,9076,879,8.771684,0.0001550622,6,1,0.0
erdos_renyi,1000,10,uniform,0.001,4,529596418,pruned,0.9583,43508,367,3657,448,301,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.01,4,529596418,pruned,0.1365,4400,51,493,50,42,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.05,4,529596418,pruned,0.022,816,10,94,9,9,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.1,4,529596418,pruned,0.0129,568,6,57,5,5,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.5,4,529596418,pruned,0.0038,360,1,12,0,1,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0,5,645207290,baseline,2.8275,88556,845,8414,8414,872,8.373357,0.0002309391,5,1,0.0
erdos_renyi,1000,10,uniform,0.001,5,645207290,pruned,0.8802,43484,390,3921,474,314,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.01,5,645207290,pruned,0.1025,4400,52,521,52,42,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.05,5,645207290,pruned,0.0207,816,10,100,9,9,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.1,5,645207290,pruned,0.0118,360,5,53,4,4,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.5,5,645207290,pruned,0.0035,360,1,12,0,1,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0,6,1599198537,baseline,2.0321,88588,522,5213,5213,896,7.486949,0.0005603502,5,1,0.0
erdos_renyi,1000,10,uniform,0.001,6,1599198537,pruned,1.9744,43508,366,3658,446,300,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.01,6,1599198537,pruned,0.1064,2400,42,419,45,37,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.05,6,1599198537,pruned,0.0165,776,7,75,6,6,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.1,6,1599198537,pruned,0.0128,568,6,64,5,5,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.5,6,1599198537,pruned,0.0038,360,1,8,0,1,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0,7,3042236843,baseline,0.9197,87012,203,1999,1999,834,6.098177,0.0022469612,4,1,0.0
erdos_renyi,1000,10,uniform,0.001,7,3042236843,pruned,0.4888,43532,203,1999,449,299,6.098177,0.0022469612,4,1,0.0
erdos_renyi,1000,10,uniform,0.01,7,3042236843,pruned,0.1039,4400,46,469,45,38,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.05,7,3042236843,pruned,0.0192,776,9,85,8,8,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.1,7,3042236843,pruned,0.014,568,6,54,5,5,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.5,7,3042236843,pruned,0.0038,360,1,10,0,1,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0,8,4088221828,baseline,2.4211,88636,579,5781,5781,881,7.59599,0.0005024621,5,1,0.0
erdos_renyi,1000,10,uniform,0.001,8,4088221828,pruned,0.91,43532,359,3570,432,287,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.01,8,4088221828,pruned,0.0858,2400,41,415,41,33,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.05,8,4088221828,pruned,0.0181,776,8,79,7,6,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.1,8,4088221828,pruned,0.0138,568,6,59,5,5,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.5,8,4088221828,pruned,0.0037,360,1,8,0,1,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0,9,723296032,baseline,0.4896,45428,88,859,859,566,5.267447,0.005156761,4,1,0.0
erdos_renyi,1000,10,uniform,0.001,9,723296032,pruned,0.3088,43412,88,859,460,310,5.267447,0.005156761,4,1,0.0
erdos_renyi,1000,10,uniform,0.01,9,723296032,pruned,0.1135,4400,50,487,49,39,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.05,9,723296032,pruned,0.0247,1096,11,104,10,9,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.1,9,723296032,pruned,0.0096,360,4,41,3,3,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.5,9,723296032,pruned,0.0034,360,1,11,0,1,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0,10,2166311620,baseline,2.1843,87412,392,3913,3913,887,6.995129,0.0009163348,5,1,0.0
erdos_renyi,1000,10,uniform,0.001,10,2166311620,pruned,1.2266,43340,370,3714,449,298,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.01,10,2166311620,pruned,0.1071,4280,46,453,46,37,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.05,10,2166311620,pruned,0.0223,1096,11,106,10,10,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.1,10,2166311620,pruned,0.0095,360,4,41,3,3,inf,0.0,0,0,100.0
erdos_renyi,1000,10,uniform,0.5,10,2166311620,pruned,0.0036,360,1,11,0,1,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0,1,4132738793,baseline,1.4213,86724,164,1657,1657,840,5.792202,0.003051255,6,1,0.0
erdos_renyi,1000,10,power_law,0.001,1,4132738793,pruned,0.6716,42996,164,1657,470,258,5.792202,0.003051255,6,1,0.0
erdos_renyi,1000,10,power_law,0.01,1,4132738793,pruned,0.133,4288,56,577,56,32,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.05,1,4132738793,pruned,0.0272,1032,11,112,10,7,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.1,1,4132738793,pruned,0.01,360,4,39,3,3,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.5,1,4132738793,pruned,0.0041,360,1,8,0,1,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0,2,475868308,baseline,3.3151,91124,919,9155,9155,932,8.795582,0.0001514005,4,1,0.0
erdos_renyi,1000,10,power_law,0.001,2,475868308,pruned,1.1991,43580,441,4374,551,283,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.01,2,475868308,pruned,0.1325,4384,56,563,55,31,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.05,2,475868308,pruned,0.0274,1344,13,130,12,8,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.1,2,475868308,pruned,0.0202,568,6,63,5,5,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.5,2,475868308,pruned,0.0485,360,1,10,0,1,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0,3,1048530326,baseline,1.1022,88124,225,2244,2244,913,6.247236,0.0019357967,5,1,0.0
erdos_renyi,1000,10,power_law,0.001,3,1048530326,pruned,0.6313,43676,225,2244,512,269,6.247236,0.0019357967,5,1,0.0
erdos_renyi,1000,10,power_law,0.01,3,1048530326,pruned,0.1214,4408,57,579,58,34,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.05,3,1048530326,pruned,0.0245,1152,11,120,10,6,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.1,3,1048530326,pruned,0.0135,568,6,66,5,3,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.5,3,1048530326,pruned,0.0035,360,1,9,0,1,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0,4,2827935911,baseline,3.4917,91436,926,9230,9230,963,8.874847,0.000139863,7,1,0.0
erdos_renyi,1000,10,power_law,0.001,4,2827935911,pruned,0.844,43472,399,3998,500,253,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.01,4,2827935911,pruned,0.1123,4400,52,526,53,34,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.05,4,2827935911,pruned,0.021,776,9,98,8,6,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.1,4,2827935911,pruned,0.0111,360,5,53,4,4,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.5,4,2827935911,pruned,0.0031,360,1,8,0,1,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0,5,2629356622,baseline,1.1248,87180,234,2347,2347,929,6.177016,0.0020766162,7,1,0.0
erdos_renyi,1000,10,power_law,0.001,5,2629356622,pruned,1.0518,43304,234,2347,481,251,6.177016,0.0020766162,7,1,0.0
erdos_renyi,1000,10,power_law,0.01,5,2629356622,pruned,0.1081,4336,50,505,51,32,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.05,5,2629356622,pruned,0.0264,1344,12,125,11,8,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.1,5,2629356622,pruned,0.0115,360,5,49,4,4,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.5,5,2629356622,pruned,0.0036,360,1,10,0,1,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0,6,3294442265,baseline,2.7082,91660,767,7587,7587,952,8.097761,0.0003042197,7,1,0.0
erdos_renyi,1000,10,power_law,0.001,6,3294442265,pruned,0.8841,43260,422,4181,532,264,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.01,6,3294442265,pruned,0.1159,4520,59,578,58,36,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.05,6,3294442265,pruned,0.0206,776,10,96,9,6,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.1,6,3294442265,pruned,0.0126,360,5,53,4,2,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.5,6,3294442265,pruned,0.0034,360,1,11,0,1,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0,7,1908566842,baseline,2.8578,92732,747,7446,7446,983,8.032089,0.0003248687,8,1,0.0
erdos_renyi,1000,10,power_law,0.001,7,1908566842,pruned,0.9002,43304,400,3980,504,251,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.01,7,1908566842,pruned,0.1861,4384,55,549,56,30,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.05,7,1908566842,pruned,0.0247,776,10,100,9,5,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.1,7,1908566842,pruned,0.0128,360,5,52,4,3,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.5,7,1908566842,pruned,0.0039,360,1,11,0,1,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0,8,1671773215,baseline,2.4882,91780,683,6772,6772,972,7.745965,0.0004324843,6,1,0.0
erdos_renyi,1000,10,power_law,0.001,8,1671773215,pruned,0.9056,43700,418,4152,528,271,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.01,8,1671773215,pruned,0.1352,4408,57,577,57,34,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.05,8,1671773215,pruned,0.0281,1224,13,130,12,6,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.1,8,1671773215,pruned,0.0142,568,6,59,5,4,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.5,8,1671773215,pruned,0.0035,360,1,10,0,1,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0,9,2836286334,baseline,2.9168,92972,454,4581,4581,1007,7.056849,0.0008614882,8,1,0.0
erdos_renyi,1000,10,power_law,0.001,9,2836286334,pruned,2.0246,43332,417,4219,526,268,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.01,9,2836286334,pruned,0.134,4216,53,537,53,26,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.05,9,2836286334,pruned,0.0744,1288,17,175,16,10,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.1,9,2836286334,pruned,0.0282,656,7,73,6,5,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.5,9,2836286334,pruned,0.0044,360,1,9,0,1,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0,10,1369920598,baseline,2.7076,91228,575,5770,5770,968,7.548361,0.0005269731,7,1,0.0
erdos_renyi,1000,10,power_law,0.001,10,1369920598,pruned,0.8369,43256,380,3817,490,235,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.01,10,1369920598,pruned,0.2313,4216,53,522,54,31,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.05,10,1369920598,pruned,0.0411,656,10,107,9,6,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.1,10,1369920598,pruned,0.0256,568,6,65,5,4,inf,0.0,0,0,100.0
erdos_renyi,1000,10,power_law,0.5,10,1369920598,pruned,0.0065,360,1,12,0,1,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0,1,3909538080,baseline,0.0219,544,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,5000,2,uniform,0.001,1,3909538080,pruned,0.0066,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,5000,2,uniform,0.01,1,3909538080,pruned,0.0034,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,5000,2,uniform,0.05,1,3909538080,pruned,0.0028,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,5000,2,uniform,0.1,1,3909538080,pruned,0.0026,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,5000,2,uniform,0.5,1,3909538080,pruned,0.0023,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,5000,2,uniform,0,2,4202087507,baseline,4.1129,174204,1795,3617,3617,887,10.085372,4.16849e-05,11,1,0.0
erdos_renyi,5000,2,uniform,0.001,2,4202087507,pruned,0.6025,41200,345,655,350,107,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.01,2,4202087507,pruned,0.2229,10328,89,163,88,26,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.05,2,4202087507,pruned,0.0623,2336,27,54,26,11,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.1,2,4202087507,pruned,0.1157,1312,15,30,14,5,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.5,2,4202087507,pruned,0.0163,360,4,8,3,1,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0,3,2498809673,baseline,5.6258,333220,3209,6334,6334,816,13.145576,1.9541e-06,16,1,0.0
erdos_renyi,5000,2,uniform,0.001,3,2498809673,pruned,0.3634,21248,250,480,252,74,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.01,3,2498809673,pruned,0.0774,4440,62,118,61,20,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.05,3,2498809673,pruned,0.0186,1312,15,29,14,4,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.1,3,2498809673,pruned,0.0115,776,10,22,9,3,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.5,3,2498809673,pruned,0.0026,360,1,3,0,1,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0,4,1616216316,baseline,8.4852,334956,3645,7366,7366,873,14.131507,7.291e-07,11,1,0.0
erdos_renyi,5000,2,uniform,0.001,4,1616216316,pruned,0.5695,21376,280,552,284,86,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.01,4,1616216316,pruned,0.1114,4416,61,128,60,20,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.05,4,1616216316,pruned,0.033,1344,19,39,18,5,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.1,4,1616216316,pruned,0.0303,1120,11,20,10,4,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.5,4,1616216316,pruned,0.0043,360,1,4,0,1,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0,5,3760808163,baseline,2.1975,167900,1287,2575,2575,756,11.726436,8.0774e-06,12,1,0.0
erdos_renyi,5000,2,uniform,0.001,5,3760808163,pruned,0.0918,4640,73,132,73,19,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.01,5,3760808163,pruned,0.0238,1312,20,33,19,5,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.05,5,3760808163,pruned,0.0085,568,6,9,5,4,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.1,5,3760808163,pruned,0.0068,360,5,9,4,3,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.5,5,3760808163,pruned,0.0049,360,3,5,2,1,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0,6,1179710176,baseline,0.1612,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,5000,2,uniform,0.001,6,1179710176,pruned,0.0138,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,5000,2,uniform,0.01,6,1179710176,pruned,0.0092,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,5000,2,uniform,0.05,6,1179710176,pruned,0.0133,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,5000,2,uniform,0.1,6,1179710176,pruned,0.006,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,5000,2,uniform,0.5,6,1179710176,pruned,0.0047,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,5000,2,uniform,0,7,1399121772,baseline,4.792,332116,2585,5152,5152,802,11.978501,6.2777e-06,13,1,0.0
erdos_renyi,5000,2,uniform,0.001,7,1399121772,pruned,0.4081,21296,295,567,299,86,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.01,7,1399121772,pruned,0.0909,4752,75,131,74,21,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.05,7,1399121772,pruned,0.0269,2272,23,45,22,10,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.1,7,1399121772,pruned,0.0136,776,10,23,9,5,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.5,7,1399121772,pruned,0.0038,360,2,6,1,1,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0,8,2556661343,baseline,1.8624,167748,868,1723,1723,622,8.937183,0.0001314107,17,1,0.0
erdos_renyi,5000,2,uniform,0.001,8,2556661343,pruned,0.2899,21304,234,491,236,77,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.01,8,2556661343,pruned,0.0632,4240,54,102,53,17,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.05,8,2556661343,pruned,0.0235,1312,20,35,19,6,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.1,8,2556661343,pruned,0.0121,776,10,17,9,3,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.5,8,2556661343,pruned,0.0075,568,6,9,5,1,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0,9,3021865950,baseline,5.8273,335204,3739,7497,7497,903,15.795113,1.381e-07,24,1,0.0
erdos_renyi,5000,2,uniform,0.001,9,3021865950,pruned,0.1636,10672,137,253,136,34,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.01,9,3021865950,pruned,0.0359,2272,33,54,32,8,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.05,9,3021865950,pruned,0.0138,1280,12,18,11,3,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.1,9,3021865950,pruned,0.0092,776,9,14,8,3,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.5,9,3021865950,pruned,0.0036,360,2,6,1,1,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0,10,815717650,baseline,6.1277,333156,2013,4094,4094,941,10.680281,2.29939e-05,10,1,0.0
erdos_renyi,5000,2,uniform,0.001,10,815717650,pruned,0.4331,21272,244,496,247,76,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.01,10,815717650,pruned,0.0729,4176,47,95,46,16,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.05,10,815717650,pruned,0.027,1344,16,30,15,9,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.1,10,815717650,pruned,0.0152,776,9,21,8,5,inf,0.0,0,0,100.0
erdos_renyi,5000,2,uniform,0.5,10,815717650,pruned,0.0043,360,1,4,0,1,inf,0.0,0,0,100.0
erdos_renyi,5000,2,power_law,0,1,3768608731,baseline,5.7893,333612,2721,5414,5414,901,12.399685,4.1199e-06,17,1,0.0
erdos_renyi,5000,2,power_law,0.001,1,3768608731,pruned,0.3788,21224,213,432,218,59,inf,0.0,0,0,100.0
erdos_renyi,5000,2,power_law,0.01,1,3768608731,pruned,0.0714,4208,53,105,52,12,inf,0.0,0,0,100.0
erdos_renyi,5000,2,power_law,0.05,1,3768608731,pruned,0.0213,1344,18,31,17,6,inf,0.0,0,0,100.0
erdos_renyi,5000,2,power_law,0.1,1,3768608731,pruned,0.0139,1120,11,16,10,4,inf,0.0,0,0,100.0
erdos_renyi,5000,2,power_law,0.5,1,3768608731,pruned,0.0047,360,3,7,2,1,inf,0.0,0,0,100.0
erdos_renyi,5000,2,power_law,0,2,447227915,baseline,1.9365,167308,1059,2065,2065,678,12.220027,4.9307e-06,14,1,0.0
erdos_renyi,5000,2,power_law,0.001,2,447227915,pruned,0.0766,4376,61,112,60,13,inf,0.0,0,0,100.0
erdos_renyi,5000,2,power_law,0.01,2,447227915,pruned,0.0193,1344,17,28,16,7,inf,0.0,0,0,100.0
erdos_renyi,5000,2,power_law,0.05,2,447227915,pruned,0.007,360,5,10,4,3,inf,0.0,0,0,100.0
erdos_renyi,5000,2,power_law,0.1,2,447227915,pruned,0.0052,360,4,7,3,3,inf,0.0,0,0,100.0
erdos_renyi,5000,2,power_law,0.5,2,447227915,pruned,0.0035,360,2,3,1,1,inf,0.0,0,0,100.0
erdos_renyi,5000,2,power_law,0,3,3722220888,baseline,5.4518,332572,3140,6199,6199,825,14.013875,8.201e-07,16,1,0.0
erdos_renyi,5000,2,power_law,0.001,3,3722220888,pruned,0.2361,11032,166,314,167,47,inf,0.0,0,0,100.0
erdos_renyi,5000,2,power_law,0.01,3,3722220888,pruned,0.0559,4240,51,83,50,14,inf,0.0,0,0,100.0
erdos_renyi,5000,2,power_law,0.05,3,3722220888,pruned,0.0207,1224,19,33,18,5,inf,0.0,0,0,100.0
erdos_renyi,5000,2,power_law,0.1,3,3722220888,pruned,0.0118,656,10,18,9,4,inf,0.0,0,0,100.0
