dataset,nodes,edges,source,target,tau,tau_mode,baseline_cost,baseline_prob,baseline_nodes_explored,baseline_edges_examined,baseline_edges_relaxed,baseline_ms,pruned_cost,pruned_prob,pruned_nodes_explored,pruned_edges_examined,pruned_edges_relaxed,pruned_ms,path_found,speedup,optimality_gap_pct
RecSys2015,12935,70442,214717003,214538274,1.40072e-07,adaptive,13.478526,0.0000014007,6185,57019,57019,46.11,13.478526,0.0000014007,6185,57019,50852,47.744,True,0.97,0.0
RecSys2015,12935,70442,214717003,214538274,4.20215e-07,adaptive,13.478526,0.0000014007,6185,57019,57019,46.11,13.478526,0.0000014007,6185,57019,38452,48.161,True,0.96,0.0
RecSys2015,12935,70442,214717003,214538274,7.00359e-07,adaptive,13.478526,0.0000014007,6185,57019,57019,46.11,13.478526,0.0000014007,6185,57019,31217,41.248,True,1.12,0.0
RecSys2015,12935,70442,214717003,214538274,9.80502e-07,adaptive,13.478526,0.0000014007,6185,57019,57019,46.11,13.478526,0.0000014007,6185,57019,26267,37.992,True,1.21,0.0
RecSys2015,12935,70442,214717003,214538274,1.260645e-06,adaptive,13.478526,0.0000014007,6185,57019,57019,46.11,13.478526,0.0000014007,6185,57019,23426,36.832,True,1.25,0.0
RecSys2015,12935,70442,214717003,214538274,1.330681e-06,adaptive,13.478526,0.0000014007,6185,57019,57019,46.11,13.478526,0.0000014007,6185,57019,22927,36.655,True,1.26,0.0
RecSys2015,12935,70442,214717003,214538274,1.38671e-06,adaptive,13.478526,0.0000014007,6185,57019,57019,46.11,13.478526,0.0000014007,6185,57019,22456,38.879,True,1.19,0.0
RecSys2015,12935,70442,214717003,214538274,1.400717e-06,adaptive,13.478526,0.0000014007,6185,57019,57019,46.11,13.478526,0.0000014007,6185,57019,22277,35.383,True,1.3,0.0
RecSys2015,12935,70442,214717003,214538274,1.540789e-06,adaptive,13.478526,0.0000014007,6185,57019,57019,46.11,,,5982,56351,21123,29.221,False,1.58,
RecSys2015,12935,70442,214826705,214843515,0.0001,fixed,13.234629,0.0000017876,5464,55445,55445,35.849,,,461,19664,1195,4.454,False,8.05,
RecSys2015,12935,70442,214826705,214843515,0.001,fixed,13.234629,0.0000017876,5464,55445,55445,35.849,,,92,7874,148,1.436,False,24.96,
RecSys2015,12935,70442,214826705,214843515,0.01,fixed,13.234629,0.0000017876,5464,55445,55445,35.849,,,10,1749,14,0.248,False,144.73,
RecSys2015,12935,70442,214826705,214843515,0.1,fixed,13.234629,0.0000017876,5464,55445,55445,35.849,,,2,350,2,0.05,False,712.69,
RecSys2015,12935,70442,214826705,214843515,0.5,fixed,13.234629,0.0000017876,5464,55445,55445,35.849,,,1,239,0,0.028,False,1271.22,
RecSys2015,12935,70442,214826705,214843515,1.78761e-07,adaptive,13.234629,0.0000017876,5464,55445,55445,35.849,13.234629,0.0000017876,5464,55445,52800,30.876,True,1.16,0.0
RecSys2015,12935,70442,214826705,214843515,5.36284e-07,adaptive,13.234629,0.0000017876,5464,55445,55445,35.849,13.234629,0.0000017876,5464,55445,41654,30.594,True,1.17,0.0
RecSys2015,12935,70442,214826705,214843515,8.93807e-07,adaptive,13.234629,0.0000017876,5464,55445,55445,35.849,13.234629,0.0000017876,5464,55445,34577,32.701,True,1.1,0.0
RecSys2015,12935,70442,214826705,214843515,1.25133e-06,adaptive,13.234629,0.0000017876,5464,55445,55445,35.849,13.234629,0.0000017876,5464,55445,29249,32.027,True,1.12,0.0
RecSys2015,12935,70442,214826705,214843515,1.608852e-06,adaptive,13.234629,0.0000017876,5464,55445,55445,35.849,13.234629,0.0000017876,5464,55445,25828,25.969,True,1.38,0.0
RecSys2015,12935,70442,214826705,214843515,1.698233e-06,adaptive,13.234629,0.0000017876,5464,55445,55445,35.849,13.234629,0.0000017876,5464,55445,25165,23.877,True,1.5,0.0
RecSys2015,12935,70442,214826705,214843515,1.769737e-06,adaptive,13.234629,0.0000017876,5464,55445,55445,35.849,13.234629,0.0000017876,5464,55445,24767,23.097,True,1.55,0.0
RecSys2015,12935,70442,214826705,214843515,1.787614e-06,adaptive,13.234629,0.0000017876,5464,55445,55445,35.849,,,5461,55441,24673,25.24,False,1.42,
RecSys2015,12935,70442,214826705,214843515,1.966375e-06,adaptive,13.234629,0.0000017876,5464,55445,55445,35.849,,,5225,54608,23480,25.509,False,1.41,
RecSys2015,12935,70442,214832559,214842682,0.0001,fixed,14.840351,0.0000003589,8704,64046,64046,49.749,,,511,20430,1412,6.338,False,7.85,
RecSys2015,12935,70442,214832559,214842682,0.001,fixed,14.840351,0.0000003589,8704,64046,64046,49.749,,,146,8732,236,2.108,False,23.59,
RecSys2015,12935,70442,214832559,214842682,0.01,fixed,14.840351,0.0000003589,8704,64046,64046,49.749,,,13,1357,19,0.246,False,202.65,
RecSys2015,12935,70442,214832559,214842682,0.1,fixed,14.840351,0.0000003589,8704,64046,64046,49.749,,,3,397,3,0.062,False,802.41,
RecSys2015,12935,70442,214832559,214842682,0.5,fixed,14.840351,0.0000003589,8704,64046,64046,49.749,,,1,142,0,0.025,False,1958.64,
RecSys2015,12935,70442,214832559,214842682,3.5885e-08,adaptive,14.840351,0.0000003589,8704,64046,64046,49.749,14.840351,0.0000003589,8704,64046,63809,51.569,True,0.96,0.0
RecSys2015,12935,70442,214832559,214842682,1.07656e-07,adaptive,14.840351,0.0000003589,8704,64046,64046,49.749,14.840351,0.0000003589,8704,64046,60967,53.815,True,0.92,0.0
RecSys2015,12935,70442,214832559,214842682,1.79427e-07,adaptive,14.840351,0.0000003589,8704,64046,64046,49.749,14.840351,0.0000003589,8704,64046,56309,41.452,True,1.2,0.0
RecSys2015,12935,70442,214832559,214842682,2.51198e-07,adaptive,14.840351,0.0000003589,8704,64046,64046,49.749,14.840351,0.0000003589,8704,64046,52477,37.989,True,1.31,0.0
RecSys2015,12935,70442,214832559,214842682,3.22968e-07,adaptive,14.840351,0.0000003589,8704,64046,64046,49.749,14.840351,0.0000003589,8704,64046,49138,37.718,True,1.32,0.0
RecSys2015,12935,70442,214832559,214842682,3.40911e-07,adaptive,14.840351,0.0000003589,8704,64046,64046,49.749,14.840351,0.0000003589,8704,64046,48606,35.196,True,1.41,0.0
RecSys2015,12935,70442,214832559,214842682,3.55265e-07,adaptive,14.840351,0.0000003589,8704,64046,64046,49.749,14.840351,0.0000003589,8704,64046,48169,41.838,True,1.19,0.0
RecSys2015,12935,70442,214832559,214842682,3.58854e-07,adaptive,14.840351,0.0000003589,8704,64046,64046,49.749,,,8695,64036,48007,38.688,False,1.29,
RecSys2015,12935,70442,214832559,214842682,3.94739e-07,adaptive,14.840351,0.0000003589,8704,64046,64046,49.749,,,8514,63703,46364,42.806,False,1.16,
RecSys2015,12935,70442,214717003,214829139,0.0001,fixed,16.17107,0.0000000948,10373,67356,67356,47.563,,,511,13971,1209,3.744,False,12.7,
RecSys2015,12935,70442,214717003,214829139,0.001,fixed,16.17107,0.0000000948,10373,67356,67356,47.563,,,47,3010,123,0.532,False,89.4,
RecSys2015,12935,70442,214717003,214829139,0.01,fixed,16.17107,0.0000000948,10373,67356,67356,47.563,,,13,957,20,0.125,False,379.89,
RecSys2015,12935,70442,214717003,214829139,0.1,fixed,16.17107,0.0000000948,10373,67356,67356,47.563,,,2,251,2,0.03,False,1590.72,
RecSys2015,12935,70442,214717003,214829139,0.5,fixed,16.17107,0.0000000948,10373,67356,67356,47.563,,,1,176,0,0.021,False,2308.86,
RecSys2015,12935,70442,214717003,214829139,9.484e-09,adaptive,16.17107,0.0000000948,10373,67356,67356,47.563,16.17107,0.0000000948,10373,67356,67353,46.828,True,1.02,0.0
RecSys2015,12935,70442,214717003,214829139,2.8452e-08,adaptive,16.17107,0.0000000948,10373,67356,67356,47.563,16.17107,0.0000000948,10373,67356,66938,47.035,True,1.01,0.0
RecSys2015,12935,70442,214717003,214829139,4.742e-08,adaptive,16.17107,0.0000000948,10373,67356,67356,47.563,16.17107,0.0000000948,10373,67356,65642,52.791,True,0.9,0.0
RecSys2015,12935,70442,214717003,214829139,6.6388e-08,adaptive,16.17107,0.0000000948,10373,67356,67356,47.563,16.17107,0.0000000948,10373,67356,63950,52.751,True,0.9,0.0
RecSys2015,12935,70442,214717003,214829139,8.5356e-08,adaptive,16.17107,0.0000000948,10373,67356,67356,47.563,16.17107,0.0000000948,10373,67356,61761,42.595,True,1.12,0.0
RecSys2015,12935,70442,214717003,214829139,9.0098e-08,adaptive,16.17107,0.0000000948,10373,67356,67356,47.563,16.17107,0.0000000948,10373,67356,61174,52.54,True,0.91,0.0
RecSys2015,12935,70442,214717003,214829139,9.3892e-08,adaptive,16.17107,0.0000000948,10373,67356,67356,47.563,16.17107,0.0000000948,10373,67356,60647,57.782,True,0.82,0.0
RecSys2015,12935,70442,214717003,214829139,9.484e-08,adaptive,16.17107,0.0000000948,10373,67356,67356,47.563,16.17107,0.0000000948,10373,67356,60597,56.341,True,0.84,0.0
RecSys2015,12935,70442,214717003,214829139,1.04324e-07,adaptive,16.17107,0.0000000948,10373,67356,67356,47.563,,,10321,67270,59918,48.661,False,0.98,
RecSys2015,12935,70442,214826799,214835765,0.0001,fixed,13.282801,0.0000017035,6791,59406,59406,46.323,,,736,24254,1752,7.956,False,5.82,
RecSys2015,12935,70442,214826799,214835765,0.001,fixed,13.282801,0.0000017035,6791,59406,59406,46.323,,,187,10635,257,2.777,False,16.68,
RecSys2015,12935,70442,214826799,214835765,0.01,fixed,13.282801,0.0000017035,6791,59406,59406,46.323,,,9,1167,12,0.242,False,191.26,
RecSys2015,12935,70442,214826799,214835765,0.1,fixed,13.282801,0.0000017035,6791,59406,59406,46.323,,,2,269,2,0.046,False,1007.01,
RecSys2015,12935,70442,214826799,214835765,0.5,fixed,13.282801,0.0000017035,6791,59406,59406,46.323,,,1,170,0,0.029,False,1575.6,
RecSys2015,12935,70442,214826799,214835765,1.70354e-07,adaptive,13.282801,0.0000017035,6791,59406,59406,46.323,13.282801,0.0000017035,6791,59406,57424,46.283,True,1.0,0.0
RecSys2015,12935,70442,214826799,214835765,5.11063e-07,adaptive,13.282801,0.0000017035,6791,59406,59406,46.323,13.282801,0.0000017035,6791,59406,48923,39.313,True,1.18,0.0
RecSys2015,12935,70442,214826799,214835765,8.51771e-07,adaptive,13.282801,0.0000017035,6791,59406,59406,46.323,13.282801,0.0000017035,6791,59406,42672,33.371,True,1.39,0.0
RecSys2015,12935,70442,214826799,214835765,1.19248e-06,adaptive,13.282801,0.0000017035,6791,59406,59406,46.323,13.282801,0.0000017035,6791,59406,38036,33.04,True,1.4,0.0
RecSys2015,12935,70442,214826799,214835765,1.533188e-06,adaptive,13.282801,0.0000017035,6791,59406,59406,46.323,13.282801,0.0000017035,6791,59406,34120,35.541,True,1.3,0.0
RecSys2015,12935,70442,214826799,214835765,1.618366e-06,adaptive,13.282801,0.0000017035,6791,59406,59406,46.323,13.282801,0.0000017035,6791,59406,32920,31.196,True,1.48,0.0
RecSys2015,12935,70442,214826799,214835765,1.686507e-06,adaptive,13.282801,0.0000017035,6791,59406,59406,46.323,13.282801,0.0000017035,6791,59406,32466,29.526,True,1.57,0.0
RecSys2015,12935,70442,214826799,214835765,1.703543e-06,adaptive,13.282801,0.0000017035,6791,59406,59406,46.323,,,6779,59353,32094,28.355,False,1.63,
RecSys2015,12935,70442,214826799,214835765,1.873897e-06,adaptive,13.282801,0.0000017035,6791,59406,59406,46.323,,,6559,58695,30602,28.784,False,1.61,
RecSys2015,12935,70442,214833800,214600922,0.0001,fixed,12.049685,0.0000058464,3702,47804,47804,25.528,,,593,18836,1475,4.407,False,5.79,
RecSys2015,12935,70442,214833800,214600922,0.001,fixed,12.049685,0.0000058464,3702,47804,47804,25.528,,,180,9215,244,1.603,False,15.92,
RecSys2015,12935,70442,214833800,214600922,0.01,fixed,12.049685,0.0000058464,3702,47804,47804,25.528,,,9,805,12,0.119,False,215.24,
RecSys2015,12935,70442,214833800,214600922,0.1,fixed,12.049685,0.0000058464,3702,47804,47804,25.528,,,2,275,2,0.032,False,802.76,
RecSys2015,12935,70442,214833800,214600922,0.5,fixed,12.049685,0.0000058464,3702,47804,47804,25.528,,,1,170,0,0.02,False,1270.04,
RecSys2015,12935,70442,214833800,214600922,5.8464e-07,adaptive,12.049685,0.0000058464,3702,47804,47804,25.528,12.049685,0.0000058464,3702,47804,35764,22.043,True,1.16,0.0
RecSys2015,12935,70442,214833800,214600922,1.753919e-06,adaptive,12.049685,0.0000058464,3702,47804,47804,25.528,12.049685,0.0000058464,3702,47804,24135,18.7,True,1.37,0.0
RecSys2015,12935,70442,214833800,214600922,2.923198e-06,adaptive,12.049685,0.0000058464,3702,47804,47804,25.528,12.049685,0.0000058464,3702,47804,19341,19.762,True,1.29,0.0
RecSys2015,12935,70442,214833800,214600922,4.092477e-06,adaptive,12.049685,0.0000058464,3702,47804,47804,25.528,12.049685,0.0000058464,3702,47804,16360,19.307,True,1.32,0.0
RecSys2015,12935,70442,214833800,214600922,5.261757e-06,adaptive,12.049685,0.0000058464,3702,47804,47804,25.528,12.049685,0.0000058464,3702,47804,14462,17.616,True,1.45,0.0
RecSys2015,12935,70442,214833800,214600922,5.554076e-06,adaptive,12.049685,0.0000058464,3702,47804,47804,25.528,12.049685,0.0000058464,3702,47804,14013,17.559,True,1.45,0.0
RecSys2015,12935,70442,214833800,214600922,5.787932e-06,adaptive,12.049685,0.0000058464,3702,47804,47804,25.528,12.049685,0.0000058464,3702,47804,13669,22.845,True,1.12,0.0
RecSys2015,12935,70442,214833800,214600922,5.846396e-06,adaptive,12.049685,0.0000058464,3702,47804,47804,25.528,12.049685,0.0000058464,3702,47804,13605,19.248,True,1.33,0.0
RecSys2015,12935,70442,214833800,214600922,6.431036e-06,adaptive,12.049685,0.0000058464,3702,47804,47804,25.528,,,3482,46568,12636,16.424,False,1.55,
RecSys2015,12935,70442,214821277,214684100,0.0001,fixed,15.038098,0.0000002945,9130,65015,65015,44.007,,,462,18306,1149,3.796,False,11.59,
RecSys2015,12935,70442,214821277,214684100,0.001,fixed,15.038098,0.0000002945,9130,65015,65015,44.007,,,73,6586,134,1.203,False,36.59,
RecSys2015,12935,70442,214821277,214684100,0.01,fixed,15.038098,0.0000002945,9130,65015,65015,44.007,,,11,1595,15,0.219,False,201.13,
RecSys2015,12935,70442,214821277,214684100,0.1,fixed,15.038098,0.0000002945,9130,65015,65015,44.007,,,1,190,1,0.024,False,1864.71,
RecSys2015,12935,70442,214821277,214684100,0.5,fixed,15.038098,0.0000002945,9130,65015,65015,44.007,,,1,190,0,0.023,False,1955.88,
RecSys2015,12935,70442,214821277,214684100,2.9447e-08,adaptive,15.038098,0.0000002945,9130,65015,65015,44.007,15.038098,0.0000002945,9130,65015,64879,42.487,True,1.04,0.0
RecSys2015,12935,70442,214821277,214684100,8.834e-08,adaptive,15.038098,0.0000002945,9130,65015,65015,44.007,15.038098,0.0000002945,9130,65015,61900,42.665,True,1.03,0.0
RecSys2015,12935,70442,214821277,214684100,1.47234e-07,adaptive,15.038098,0.0000002945,9130,65015,65015,44.007,15.038098,0.0000002945,9130,65015,58157,54.084,True,0.81,0.0
RecSys2015,12935,70442,214821277,214684100,2.06127e-07,adaptive,15.038098,0.0000002945,9130,65015,65015,44.007,15.038098,0.0000002945,9130,65015,54234,50.635,True,0.87,0.0
RecSys2015,12935,70442,214821277,214684100,2.65021e-07,adaptive,15.038098,0.0000002945,9130,65015,65015,44.007,15.038098,0.0000002945,9130,65015,50791,46.424,True,0.95,0.0
RecSys2015,12935,70442,214821277,214684100,2.79744e-07,adaptive,15.038098,0.0000002945,9130,65015,65015,44.007,15.038098,0.0000002945,9130,65015,50188,47.2,True,0.93,0.0
RecSys2015,12935,70442,214821277,214684100,2.91523e-07,adaptive,15.038098,0.0000002945,9130,65015,65015,44.007,15.038098,0.0000002945,9130,65015,49502,48.231,True,0.91,0.0
RecSys2015,12935,70442,214821277,214684100,2.94467e-07,adaptive,15.038098,0.0000002945,9130,65015,65015,44.007,15.038098,0.0000002945,9130,65015,49423,43.427,True,1.01,0.0
RecSys2015,12935,70442,214821277,214684100,3.23914e-07,adaptive,15.038098,0.0000002945,9130,65015,65015,44.007,,,8984,64718,48075,40.119,False,1.1,
RecSys2015,12935,70442,214826705,214705550,0.0001,fixed,14.042958,0.0000007966,7372,61103,61103,47.353,,,461,19664,1195,5.886,False,8.05,
RecSys2015,12935,70442,214826705,214705550,0.001,fixed,14.042958,0.0000007966,7372,61103,61103,47.353,,,92,7874,148,1.943,False,24.36,
RecSys2015,12935,70442,214826705,214705550,0.01,fixed,14.042958,0.0000007966,7372,61103,61103,47.353,,,10,1749,14,0.355,False,133.46,
RecSys2015,12935,70442,214826705,214705550,0.1,fixed,14.042958,0.0000007966,7372,61103,61103,47.353,,,2,350,2,0.065,False,733.02,
RecSys2015,12935,70442,214826705,214705550,0.5,fixed,14.042958,0.0000007966,7372,61103,61103,47.353,,,1,239,0,0.044,False,1086.08,
RecSys2015,12935,70442,214826705,214705550,7.9656e-08,adaptive,14.042958,0.0000007966,7372,61103,61103,47.353,14.042958,0.0000007966,7372,61103,60454,49.217,True,0.96,0.0
RecSys2015,12935,70442,214826705,214705550,2.38969e-07,adaptive,14.042958,0.0000007966,7372,61103,61103,47.353,14.042958,0.0000007966,7372,61103,53749,40.105,True,1.18,0.0
RecSys2015,12935,70442,214826705,214705550,3.98282e-07,adaptive,14.042958,0.0000007966,7372,61103,61103,47.353,14.042958,0.0000007966,7372,61103,47213,42.114,True,1.12,0.0
RecSys2015,12935,70442,214826705,214705550,5.57595e-07,adaptive,14.042958,0.0000007966,7372,61103,61103,47.353,14.042958,0.0000007966,7372,61103,42060,36.328,True,1.3,0.0
RecSys2015,12935,70442,214826705,214705550,7.16908e-07,adaptive,14.042958,0.0000007966,7372,61103,61103,47.353,14.042958,0.0000007966,7372,61103,37988,36.67,True,1.29,0.0
RecSys2015,12935,70442,214826705,214705550,7.56736e-07,adaptive,14.042958,0.0000007966,7372,61103,61103,47.353,14.042958,0.0000007966,7372,61103,37311,37.598,True,1.26,0.0
RecSys2015,12935,70442,214826705,214705550,7.88598e-07,adaptive,14.042958,0.0000007966,7372,61103,61103,47.353,14.042958,0.0000007966,7372,61103,36724,38.121,True,1.24,0.0
RecSys2015,12935,70442,214826705,214705550,7.96564e-07,adaptive,14.042958,0.0000007966,7372,61103,61103,47.353,,,7369,61098,36605,40.627,False,1.17,
RecSys2015,12935,70442,214826705,214705550,8.7622e-07,adaptive,14.042958,0.0000007966,7372,61103,61103,47.353,,,7173,60550,35251,34.413,False,1.38,
RecSys2015,12935,70442,214717003,214536890,0.0001,fixed,14.208352,0.0000006751,7698,61729,61729,41.329,,,511,13971,1209,3.858,False,10.71,
RecSys2015,12935,70442,214717003,214536890,0.001,fixed,14.208352,0.0000006751,7698,61729,61729,41.329,,,47,3010,123,0.616,False,67.14,
RecSys2015,12935,70442,214717003,214536890,0.01,fixed,14.208352,0.0000006751,7698,61729,61729,41.329,,,13,957,20,0.129,False,320.38,
RecSys2015,12935,70442,214717003,214536890,0.1,fixed,14.208352,0.0000006751,7698,61729,61729,41.329,,,2,251,2,0.031,False,1316.21,
RecSys2015,12935,70442,214717003,214536890,0.5,fixed,14.208352,0.0000006751,7698,61729,61729,41.329,,,1,176,0,0.022,False,1895.83,
RecSys2015,12935,70442,214717003,214536890,6.7514e-08,adaptive,14.208352,0.0000006751,7698,61729,61729,41.329,14.208352,0.0000006751,7698,61729,59819,45.822,True,0.9,0.0
RecSys2015,12935,70442,214717003,214536890,2.02541e-07,adaptive,14.208352,0.0000006751,7698,61729,61729,41.329,14.208352,0.0000006751,7698,61729,50133,40.438,True,1.02,0.0
RecSys2015,12935,70442,214717003,214536890,3.37568e-07,adaptive,14.208352,0.0000006751,7698,61729,61729,41.329,14.208352,0.0000006751,7698,61729,42634,37.93,True,1.09,0.0
RecSys2015,12935,70442,214717003,214536890,4.72595e-07,adaptive,14.208352,0.0000006751,7698,61729,61729,41.329,14.208352,0.0000006751,7698,61729,37458,48.482,True,0.85,0.0
RecSys2015,12935,70442,214717003,214536890,6.07622e-07,adaptive,14.208352,0.0000006751,7698,61729,61729,41.329,14.208352,0.0000006751,7698,61729,33675,36.889,True,1.12,0.0
RecSys2015,12935,70442,214717003,214536890,6.41379e-07,adaptive,14.208352,0.0000006751,7698,61729,61729,41.329,14.208352,0.0000006751,7698,61729,32808,37.72,True,1.1,0.0
RecSys2015,12935,70442,214717003,214536890,6.68384e-07,adaptive,14.208352,0.0000006751,7698,61729,61729,41.329,14.208352,0.0000006751,7698,61729,32282,36.44,True,1.13,0.0
RecSys2015,12935,70442,214717003,214536890,6.75136e-07,adaptive,14.208352,0.0000006751,7698,61729,61729,41.329,,,7696,61725,32065,47.44,False,0.87,
RecSys2015,12935,70442,214717003,214536890,7.42649e-07,adaptive,14.208352,0.0000006751,7698,61729,61729,41.329,,,7517,61237,30803,51.727,False,0.8,
RecSys2015,12935,70442,214821277,214715544,0.0001,fixed,14.459028,0.0000005254,8125,62731,62731,66.263,,,462,18306,1149,7.507,False,8.83,
RecSys2015,12935,70442,214821277,214715544,0.001,fixed,14.459028,0.0000005254,8125,62731,62731,66.263,,,73,6586,134,2.139,False,30.99,
RecSys2015,12935,70442,214821277,214715544,0.01,fixed,14.459028,0.0000005254,8125,62731,62731,66.263,,,11,1595,15,0.395,False,167.67,
RecSys2015,12935,70442,214821277,214715544,0.1,fixed,14.459028,0.0000005254,8125,62731,62731,66.263,,,1,190,1,0.042,False,1581.46,
RecSys2015,12935,70442,214821277,214715544,0.5,fixed,14.459028,0.0000005254,8125,62731,62731,66.263,,,1,190,0,0.04,False,1644.25,
RecSys2015,12935,70442,214821277,214715544,5.2544e-08,adaptive,14.459028,0.0000005254,8125,62731,62731,66.263,14.459028,0.0000005254,8125,62731,61993,83.976,True,0.79,0.0
RecSys2015,12935,70442,214821277,214715544,1.57632e-07,adaptive,14.459028,0.0000005254,8125,62731,62731,66.263,14.459028,0.0000005254,8125,62731,56470,55.293,True,1.2,0.0
RecSys2015,12935,70442,214821277,214715544,2.6272e-07,adaptive,14.459028,0.0000005254,8125,62731,62731,66.263,14.459028,0.0000005254,8125,62731,50581,57.884,True,1.14,0.0
RecSys2015,12935,70442,214821277,214715544,3.67809e-07,adaptive,14.459028,0.0000005254,8125,62731,62731,66.263,14.459028,0.0000005254,8125,62731,45718,42.841,True,1.55,0.0
RecSys2015,12935,70442,214821277,214715544,4.72897e-07,adaptive,14.459028,0.0000005254,8125,62731,62731,66.263,14.459028,0.0000005254,8125,62731,42181,69.87,True,0.95,0.0
RecSys2015,12935,70442,214821277,214715544,4.99169e-07,adaptive,14.459028,0.0000005254,8125,62731,62731,66.263,14.459028,0.0000005254,8125,62731,41254,51.65,True,1.28,0.0
RecSys2015,12935,70442,214821277,214715544,5.20186e-07,adaptive,14.459028,0.0000005254,8125,62731,62731,66.263,14.459028,0.0000005254,8125,62731,40741,36.766,True,1.8,0.0
RecSys2015,12935,70442,214821277,214715544,5.25441e-07,adaptive,14.459028,0.0000005254,8125,62731,62731,66.263,,,8122,62729,40474,38.246,False,1.73,
RecSys2015,12935,70442,214821277,214715544,5.77985e-07,adaptive,14.459028,0.0000005254,8125,62731,62731,66.263,,,7936,62316,39041,37.04,False,1.79,
